,Time (min),Date,Bioreactor 8 - CER,Bioreactor 8 - Off-gas CO2%,Bioreactor 8 - OUR,Bioreactor 8 - RQ,Bioreactor 8 - Volume
198,5940.0,2018-08-03,1.11603893898044,0.163990126738244,1.2602517830051,0.8858406165017471,186.746854063082
199,5970.0,2018-08-03,1.08210288828098,0.159007198295674,1.22510378346919,0.883511895506339,186.73021898241902
200,6000.0,2018-08-03,1.05236891210796,0.154670408738156,1.21275037094531,0.8678954780781222,186.71365067072102
201,6030.0,2018-08-03,1.0256067621101699,0.15072485152675102,1.18364679586604,0.8666378286774391,186.697142380657
202,6060.0,2018-08-03,1.00051400882488,0.147021256010013,1.16579545284017,0.85838849231282,186.68067576876098
203,6090.0,2018-08-03,0.9733602660863421,0.143076106245499,1.1281693525091399,0.863005561936397,186.664228326965
204,6120.0,2018-08-03,0.9471262297731379,0.13919453995551503,1.1091574316289599,0.8541367065921579,186.64781336104
205,6150.0,2018-08-03,0.9202379922622711,0.135229048677295,1.07284311242662,0.8581441156124449,186.63144296066503
206,6180.0,2018-08-03,0.8936101871651171,0.131310565455308,1.0397173591765698,0.8596890399038141,186.615030116203
207,6210.0,2018-08-03,0.8667550966165299,0.12734566399593197,1.01276032787126,0.8567701483552049,186.59806039680697
208,6240.0,2018-08-03,0.8394300937773779,0.123307832949296,1.01036647140216,0.834959955441937,186.579866221855
209,6270.0,2018-08-03,0.8120245634306079,0.11934519965776,,,186.560708699288
210,6300.0,2018-08-03,0.783646735654304,0.11519518550114,,,186.541443016371
211,6330.0,2018-08-04,0.7553970866159541,0.111017704039352,,,186.52229914558103
212,6360.0,2018-08-04,0.7302649598609631,0.107345059891726,,,186.503272510167
213,6390.0,2018-08-04,0.702304577845796,0.103252436965614,,,186.48436155249698
214,6420.0,2018-08-04,0.6766543290387499,0.0994460545321706,,,186.46557115178
215,6450.0,2018-08-04,0.648482777163684,0.0953052250979338,,,186.44689452206
216,6480.0,2018-08-04,0.622978177485196,0.09152688444569199,,,186.42833168439603
217,6510.0,2018-08-04,0.596729523877934,0.0876661307438577,,,186.409881053971
218,6540.0,2018-08-04,0.573301844771631,0.0842423206320251,,,186.391538484556
219,6570.0,2018-08-04,0.5487551007047229,0.0806416522783736,,,186.373303375668
220,6600.0,2018-08-04,0.526407618182688,0.0773389372916271,,,186.355172430883
221,6630.0,2018-08-04,0.503745160575418,0.0740272093195356,,,186.337139661013
222,6660.0,2018-08-04,0.48079644887646505,0.0706683111253163,,,186.319208597909
223,6690.0,2018-08-04,0.459897312676728,0.067591761109966,,,186.301375920121
224,6720.0,2018-08-04,0.44043904061411,0.0647262584769351,,,186.28362889785302
225,6750.0,2018-08-04,0.4218120554130971,0.0619804536113262,,,186.26596586938302
226,6780.0,2018-08-04,0.40341065519298797,0.0592699571866999,,,186.24838275651
227,6810.0,2018-08-04,0.3875553289019699,0.0569719380830037,,,186.230875606303
228,6840.0,2018-08-04,0.373396764762579,0.0548672183751155,,,186.21343755660197
229,6870.0,2018-08-04,0.3595558828464939,0.0528252579418886,,,186.196054824015
230,6900.0,2018-08-04,0.345597751423529,0.0507930278370691,,,186.178733816387
231,6930.0,2018-08-04,0.33275313825123104,0.0488918644910529,,,186.16147417046398
232,6960.0,2018-08-04,0.321982909780052,0.0473123556595674,,,186.144262741271
233,6990.0,2018-08-04,0.310546078550617,0.0456409335861992,,,186.127104952528
234,7020.0,2018-08-04,0.302887202884621,0.04449439642811401,,,186.109985824327
235,7050.0,2018-08-04,0.294717986171118,0.0432930677441141,,,186.092894914575
236,7080.0,2018-08-04,0.28488122043872605,0.0418573729022236,,,186.075850117411
237,7110.0,2018-08-04,0.276491244324349,0.0406278282386189,,,186.058841705081
238,7140.0,2018-08-04,0.268157069993109,0.0394018090112251,,,186.041874278312
239,7170.0,2018-08-04,0.260656136435191,0.0382984554769134,,,186.024939349976
240,7200.0,2018-08-04,0.252591676266912,0.0371145491104195,,,186.008039990439
241,7230.0,2018-08-04,0.246812423577187,0.0362600177232165,,,185.991167185144
242,7260.0,2018-08-04,0.24214269110653602,0.0355745426154049,,,185.97431936220298
243,7290.0,2018-08-04,0.23681640176802501,0.0347969367106137,,,185.957493320106
244,7320.0,2018-08-04,0.231528168391286,0.0340177355045816,,,185.94069226768002
245,7350.0,2018-08-04,0.231027159261043,0.0339423826980578,,,185.923903600546
246,7380.0,2018-08-04,0.228728465665728,0.0335907070121744,,,185.907115194945
247,7410.0,2018-08-04,0.22426514380776397,0.0329584679302719,,,185.890342344683
248,7440.0,2018-08-04,0.224859500535172,0.0330419588219623,,,185.87358604957
249,7470.0,2018-08-04,0.221634938018168,0.0325683647111955,,,185.856830635536
250,7500.0,2018-08-04,0.21811465171425398,0.0320468417328005,,,185.84009358527803
251,7530.0,2018-08-04,0.21684629076449902,0.0318622220507829,,,185.823364236143
252,7560.0,2018-08-04,0.21418149868096698,0.0314705180523599,,,185.806643639293
253,7590.0,2018-08-04,0.21088257717380102,0.0309867059190359,,,185.78993764090902
254,7620.0,2018-08-04,0.20746326150869698,0.0304804522950334,,,185.773243105647
255,7650.0,2018-08-04,0.20378424572076,0.0299391306815218,,,185.756567848511
256,7680.0,2018-08-04,0.2004964384493,0.0294554371538581,,,185.739903333663
257,7710.0,2018-08-04,0.197467020818333,0.0289995650901702,,,185.723251634266
258,7740.0,2018-08-04,0.19527357352805,0.028685340886994,,,185.706607312421
259,7770.0,2018-08-05,0.19067335535824897,0.0280139603055694,,,185.689984352156
